2Years,age,30_59days,DebtRatio,90days,60_89days,MonthlyIncome,Dependents,Debt
No,45,0,0.563852,0,0,3280.0,4,1849.4345600000001
No,38,1,0.47618999999999995,0,0,4304.0,2,2049.5217599999996
No,57,0,0.32461100000000004,0,0,4241.0,1,1376.6752510000001
No,66,0,0.027951999999999998,0,0,2396.0,0,66.97299199999999
No,58,0,0.19522899999999999,1,0,7042.0,4,1374.802618
No,66,0,0.0005,0,0,6000.0,0,3.0
No,56,1,0.8541030000000001,0,0,3618.0,2,3090.144654
No,51,0,1.1232469999999999,0,0,8486.0,1,9531.874042
No,36,0,0.15191400000000002,0,0,4100.0,0,622.8474000000001
No,39,0,0.100164,0,0,2435.0,0,243.89934
No,66,0,0.363573,0,0,18694.0,0,6796.633661999999
No,52,0,0.0019379999999999998,0,0,4642.0,0,8.996196
No,57,0,0.283543,0,0,5000.0,0,1417.715
No,64,0,0.0028940000000000003,0,0,3800.0,0,10.997200000000001
No,52,0,2574.0,0,0,6452.263399231191,0,16608125.989621086
No,56,1,0.389627,0,0,14595.0,2,5686.606065
No,33,0,0.282589,0,0,8683.0,1,2453.7202869999996
No,59,0,0.028554000000000003,0,0,60200.0,1,1718.9508
No,65,0,1.034373,0,0,1250.0,0,1292.96625
No,77,0,0.23847100000000002,0,0,3165.0,0,754.760715
No,49,0,0.38069200000000003,0,0,6390.0,0,2432.62188
No,48,0,0.48439799999999994,0,0,5383.0,0,2607.5144339999997
No,59,0,0.653881,0,0,4405.0,0,2880.3458050000004
No,52,0,3844.0,0,0,6452.263399231191,0,24802500.5066447
No,35,1,0.234096,0,0,8000.0,0,1872.768
No,31,0,0.041960000000000004,1,0,4551.0,0,190.95996000000002
No,54,0,0.21915700000000002,0,0,9750.0,0,2136.7807500000004
No,74,0,3.0,0,0,6452.263399231191,0,19356.790197693575
No,73,0,3256.0,0,0,6452.263399231191,0,21008569.62789676
No,64,0,0.7355550000000001,0,0,2370.0,0,1743.2653500000001
No,33,1,0.43975600000000004,0,0,1800.0,4,791.5608000000001
No,75,0,0.136303,0,0,14166.0,0,1930.868298
No,48,0,0.318341,0,0,2000.0,1,636.682
No,65,0,0.173403,0,0,2300.0,0,398.8269
No,80,0,0.4375,0,0,4079.0,1,1784.5625
No,42,0,0.9144530000000001,0,0,3424.0,1,3131.0870720000003
No,48,0,0.056924,0,0,10838.0,1,616.942312
No,45,1,3799.0,0,0,6452.263399231191,2,24512148.653679296
No,37,0,0.377632,0,0,11256.0,1,4250.625792
No,64,0,0.447431,0,0,5468.0,0,2446.552708
No,37,0,0.683524,0,0,4290.0,2,2932.3179600000003
No,41,0,0.224396,0,0,8025.0,4,1800.7779
No,35,0,0.000526,0,0,3800.0,0,1.9988
No,51,0,0.262962,0,0,4570.0,0,1201.73634
No,63,0,0.042235,0,0,2343.0,0,98.95660500000001
No,84,0,51.0,0,0,6452.263399231191,0,329065.4333607908
No,80,0,0.43105200000000005,0,0,11000.0,0,4741.572
No,38,1,0.134071,0,0,6503.0,3,871.863713
No,41,0,0.278969,1,1,6480.0,0,1807.7191200000002
No,46,0,1.055196,0,0,4166.0,0,4395.946536
No,52,0,2574.0,0,0,6452.263399231191,2,16608125.989621086
No,32,0,0.067878,0,0,8750.0,0,593.9324999999999
No,60,1,10.171275999999999,0,1,3000.0,0,30513.827999999998
No,37,1,106.272727,0,0,21.0,4,2231.727267
No,37,0,2.694611,0,0,500.0,2,1347.3055
No,47,0,0.370692,0,0,3800.0,1,1408.6296
No,65,0,0.266873,0,0,10000.0,0,2668.7300000000005
No,36,0,0.33987399999999995,0,0,2700.0,0,917.6597999999999
No,60,0,81.0,0,0,6452.263399231191,0,522633.3353377265
No,74,0,1202.0,0,0,6452.263399231191,0,7755620.605875892
No,45,0,0.008456,0,0,8750.0,3,73.99
No,79,0,0.008294,0,0,5666.0,1,46.993804
No,32,0,4121.0,0,0,6452.263399231191,0,26589777.468231738
No,56,0,1387.0,0,0,6452.263399231191,0,8949289.334733663
No,28,0,852.0,0,0,6452.263399231191,0,5497328.4161449745
No,83,0,0.217065,0,0,2800.0,0,607.782
No,46,0,1189.0,0,0,6452.263399231191,0,7671741.181685886
No,50,0,0.372514,0,0,1105.0,0,411.62797
No,65,0,0.0,0,0,615.0,0,0.0
No,63,2,0.254313,0,0,19416.0,1,4937.741208
No,38,1,0.428629,1,0,2500.0,0,1071.5725
No,50,1,3074.0,0,0,6452.263399231191,0,19834257.689236682
No,27,0,0.260763,0,1,3274.0,2,853.7380620000001
No,40,0,0.09035499999999999,0,0,11000.0,3,993.9049999999999
No,55,0,0.11517100000000001,0,0,7032.0,0,809.8824720000001
No,47,0,0.149078,0,0,4500.0,0,670.851
No,68,0,48.0,0,0,6452.263399231191,0,309708.6431630972
No,52,0,0.390959,0,0,7166.0,0,2801.612194
No,46,2,1434.0,0,1,6452.263399231191,0,9252545.714497529
No,36,0,0.297373,0,0,4300.0,1,1278.7039
No,32,0,0.444956,0,0,7166.0,0,3188.554696
No,62,0,0.002302,0,0,5212.0,0,11.998024
No,36,0,0.175267,0,0,2247.0,1,393.824949
No,50,0,0.454103,0,0,3289.0,1,1493.5447669999999
No,91,0,0.184123,0,0,1813.0,0,333.814999
No,40,0,0.606166,0,0,7200.0,0,4364.3952
No,36,0,0.43774300000000005,0,0,3597.0,2,1574.5615710000002
No,40,0,887.0,0,0,0.0,1,0.0
No,22,0,0.347066,0,0,800.0,0,277.6528
No,27,2,0.22913899999999998,2,1,2264.0,0,518.7706959999999
No,53,4,0.524097,0,0,11266.0,3,5904.476802
No,27,0,0.000269,0,0,7444.0,0,2.002436
No,83,0,0.0,0,0,6452.263399231191,0,0.0
No,76,0,0.070513,0,0,9600.0,2,676.9248
No,60,0,0.0,0,0,4200.0,0,0.0
No,43,0,0.108214,0,0,2300.0,1,248.8922
No,45,0,0.290229,0,0,14491.0,3,4205.708439
No,67,0,0.11946400000000001,0,0,5666.0,0,676.8830240000001
No,61,0,1.394967,0,0,913.0,0,1273.604871
No,38,0,0.7124590000000001,0,0,2423.0,1,1726.2881570000002
No,57,0,0.043745,0,0,8000.0,1,349.96
No,37,0,0.329935,0,0,6179.0,3,2038.6683649999998
No,52,0,0.40887199999999996,0,0,11000.0,4,4497.592
No,46,1,0.28283,0,0,15800.0,4,4468.714000000001
No,29,1,0.246515,0,1,2725.0,0,671.753375
No,69,0,0.389896,0,0,8332.0,0,3248.613472
No,54,0,1612.0,0,0,6452.263399231191,0,10401048.59956068
No,44,0,0.29685500000000004,0,0,6962.0,0,2066.70451
No,62,0,0.049658,0,0,6000.0,0,297.948
No,50,0,0.420181,0,0,8750.0,0,3676.5837500000002
No,53,5,0.536704,1,2,3500.0,0,1878.464
No,64,0,0.332016,0,0,6833.0,0,2268.665328
No,55,0,0.436666,1,0,3970.0,0,1733.56402
No,63,0,1268.0,0,0,6452.263399231191,0,8181469.99022515
No,36,0,0.266394,0,0,12000.0,0,3196.728
No,68,0,0.108089,0,0,10000.0,1,1080.89
No,29,0,0.694647,0,0,4800.0,0,3334.3056
No,27,1,0.681046,0,0,764.0,0,520.319144
No,29,0,0.008065000000000001,0,0,2231.0,0,17.993015000000003
No,74,0,0.375607,0,0,3500.0,1,1314.6245000000001
Yes,55,0,0.057235,0,0,8700.0,0,497.9445
Yes,55,0,0.06411599999999999,1,0,4600.0,6,294.93359999999996
Yes,31,1,0.176732,1,0,1125.0,0,198.8235
Yes,28,0,0.30343200000000004,0,0,3700.0,0,1122.6984000000002
Yes,47,0,432.0,0,0,6452.263399231191,0,2787377.7884678748
Yes,47,4,0.137299,0,0,4420.0,1,606.86158
Yes,33,4,5225.0,1,0,6452.263399231191,0,33713076.260982975
Yes,51,0,668.0,0,0,6452.263399231191,0,4310111.950686436
Yes,26,0,577.0,1,1,6452.263399231191,0,3722955.9813563973
Yes,67,1,0.39859,0,0,7656.0,0,3051.60504
Yes,47,1,1.022182,0,0,4417.0,0,4514.977894
Yes,39,0,0.674463,0,0,4702.0,3,3171.325026
Yes,66,0,0.935768,0,0,5666.0,0,5302.061488
Yes,35,0,0.11456500000000001,0,0,3377.0,3,386.88600500000007
Yes,33,0,71.0,2,1,6452.263399231191,0,458110.70134541456
Yes,28,0,0.030969,1,0,1000.0,0,30.969
Yes,45,0,0.11099,2,0,7342.0,5,814.88858
Yes,30,1,0.025692000000000003,0,0,4553.0,0,116.975676
Yes,45,1,0.359155,1,3,5395.0,3,1937.641225
Yes,38,1,1.781955,3,0,664.0,2,1183.21812
Yes,65,1,0.366006,0,0,5600.0,0,2049.6336
Yes,31,1,0.213252,3,0,3108.0,2,662.787216
Yes,36,1,0.23341199999999998,0,0,5500.0,0,1283.7659999999998
Yes,47,2,0.361293,0,0,9000.0,1,3251.6369999999997
Yes,39,0,0.131403,1,0,10600.0,2,1392.8718
Yes,51,1,370.0,2,0,6452.263399231191,0,2387337.4577155407
Yes,42,0,0.213957,4,0,5000.0,1,1069.785
Yes,41,6,0.845593,0,1,7000.0,2,5919.151
Yes,47,2,0.566249,0,0,5350.0,1,3029.43215
Yes,85,2,0.221926,2,0,3000.0,0,665.778
Yes,54,3,1514.0,0,0,6452.263399231191,0,9768726.786436023
Yes,55,3,0.28565300000000005,9,1,6962.0,0,1988.7161860000003
Yes,43,1,0.284516,0,0,9060.0,3,2577.71496
Yes,50,1,0.021124,0,1,2650.0,0,55.9786
Yes,56,0,0.239254,0,0,3000.0,2,717.762
Yes,55,3,0.300779,0,0,2180.0,2,655.69822
Yes,48,0,0.426368,0,1,5900.0,2,2515.5712000000003
Yes,53,3,0.547099,0,1,5583.0,1,3054.453717
Yes,28,0,0.0,0,1,1440.0,0,0.0
Yes,34,2,0.434965,1,0,5250.0,0,2283.56625
Yes,84,0,36.0,0,0,6452.263399231191,0,232281.48237232288
Yes,38,4,0.141199,7,0,516.0,0,72.858684
Yes,64,2,1.2503229999999999,0,1,5416.0,0,6771.749367999999
Yes,43,0,0.31869400000000003,0,0,13228.0,2,4215.6842320000005
Yes,44,0,2599.0,2,0,6452.263399231191,3,16769432.574601866
Yes,28,3,0.43953100000000006,0,1,4522.0,0,1987.5591820000002
Yes,55,0,0.35197399999999995,2,0,12159.0,0,4279.651865999999
Yes,64,1,0.11364400000000001,0,0,2850.0,0,323.8854
Yes,52,0,0.309815,0,0,4166.0,0,1290.68929
Yes,40,1,0.398088,0,0,5960.0,3,2372.60448
Yes,40,0,12702.0,0,0,6452.263399231191,0,81956649.6970346
Yes,41,0,0.10740999999999999,2,1,1200.0,1,128.892
Yes,44,2,0.424922,1,0,1917.0,1,814.575474
Yes,41,3,0.185532,0,2,6828.0,2,1266.812496
Yes,61,0,0.166569,2,2,15332.0,1,2553.835908
Yes,44,1,0.024488,2,0,2000.0,1,48.976
Yes,36,0,1.003142,0,0,3500.0,0,3510.997
Yes,56,5,0.280229,2,0,10833.0,0,3035.720757
Yes,56,0,0.349663,0,0,4000.0,1,1398.652
Yes,59,0,0.34726799999999997,1,0,12007.0,0,4169.646876
Yes,50,2,0.705746,0,3,4750.0,0,3352.2934999999998
Yes,36,0,0.143269,0,0,4166.0,1,596.858654
Yes,53,1,0.28479299999999996,2,0,6200.0,1,1765.7165999999997
Yes,53,0,0.223347,0,0,8000.0,0,1786.7759999999998
Yes,70,0,0.112882,1,0,9788.0,0,1104.8890159999999
Yes,56,2,0.21371300000000001,1,1,9100.0,0,1944.7883000000002
Yes,51,1,2.20414,0,0,1400.0,1,3085.7960000000003
Yes,31,2,0.996499,7,2,3712.0,1,3699.004288
Yes,57,0,0.61969,0,0,3930.0,0,2435.3817
Yes,43,0,0.18119000000000002,1,0,4050.0,3,733.8195000000001
Yes,49,1,0.12071300000000001,0,0,9708.0,2,1171.881804
Yes,48,0,0.6246729999999999,0,1,6500.0,2,4060.3744999999994
Yes,45,5,0.747024,0,2,6300.0,3,4706.2512
Yes,46,4,0.362792,0,1,5600.0,6,2031.6352
Yes,42,0,0.583317,1,0,5250.0,2,3062.41425
Yes,56,0,0.772459,0,0,1691.0,0,1306.228169
Yes,52,2,4421.0,0,0,6452.263399231191,0,28525456.488001097
Yes,38,2,0.165383,0,0,7400.0,3,1223.8342
Yes,35,0,0.215556,0,0,9500.0,3,2047.782
Yes,49,3,0.322549,4,1,6150.0,4,1983.67635
Yes,47,1,868.0,2,0,6452.263399231191,0,5600564.630532674
Yes,40,1,1571.0,2,0,1.0,1,1571.0
Yes,48,0,0.019542,0,2,6600.0,0,128.9772
Yes,63,0,0.419962,0,0,7333.0,0,3079.581346
Yes,50,0,0.109016,2,1,7475.0,0,814.8946
Yes,62,1,1323.0,0,0,6452.263399231191,0,8536344.477182865
Yes,34,2,1.357143,3,1,1399.0,0,1898.643057
Yes,44,1,0.278258,0,0,6590.0,1,1833.72022
Yes,37,0,13.0,1,0,6452.263399231191,0,83879.42419000549
Yes,56,3,0.6129680000000001,0,1,3500.0,0,2145.3880000000004
Yes,64,0,1.206393,10,2,2877.0,0,3470.792661
Yes,43,1,0.835432,0,0,6592.0,0,5507.167743999999
Yes,38,0,0.481666,0,0,9626.0,1,4636.516916
Yes,40,1,0.153105,0,0,12977.0,0,1986.8435849999998
Yes,57,1,0.15583699999999998,0,0,1815.0,0,282.84415499999994
Yes,57,0,0.356989,0,0,9750.0,3,3480.64275
Yes,39,0,0.402712,0,0,1474.0,0,593.597488
Yes,52,0,0.0,0,0,3200.0,2,0.0
Yes,47,0,0.582076,0,0,5500.0,4,3201.418
Yes,50,2,0.140821,0,0,2385.0,2,335.858085
Yes,43,1,0.278304,0,1,5281.0,3,1469.723424
Yes,70,0,0.475075,0,0,7000.0,0,3325.525
Yes,53,2,0.001819,3,0,4948.0,0,9.000412
Yes,41,1,0.614992,0,0,14900.0,1,9163.380799999999
Yes,33,5,0.44686800000000004,0,0,6050.0,2,2703.5514000000003
Yes,53,0,0.390905,2,0,7300.0,2,2853.6065
Yes,48,0,0.030781,3,0,5262.0,0,161.969622
Yes,33,0,4240.0,0,0,6452.263399231191,2,27357596.81274025
Yes,27,0,0.0,0,2,6452.263399231191,0,0.0
Yes,42,1,0.571473,0,0,6400.0,2,3657.4272
Yes,69,1,0.370708,0,0,2300.0,0,852.6283999999999
Yes,32,2,2.423308,1,1,1166.0,0,2825.577128
Yes,30,0,0.04392,0,1,2458.0,0,107.95536
Yes,41,1,0.367448,0,0,7083.0,0,2602.634184
Yes,34,2,0.124205,1,0,3300.0,0,409.87649999999996
Yes,28,0,0.517197,0,0,6250.0,3,3232.4812500000003
Yes,45,0,156.0,0,0,6452.263399231191,2,1006553.0902800658
Yes,42,1,2356.0,0,0,6452.263399231191,0,15201532.568588687
Yes,36,0,0.606961,0,0,4510.0,0,2737.3941099999997
Yes,48,1,0.685066,0,2,4800.0,2,3288.3167999999996
Yes,24,1,250.0,0,1,6452.263399231191,0,1613065.8498077977
Yes,56,3,0.8171970000000001,1,0,6000.0,1,4903.182000000001
Yes,43,1,0.489461,3,0,1280.0,1,626.51008
Yes,34,0,0.35823,0,0,8340.0,0,2987.6382
Yes,50,0,0.04463,0,0,2150.0,0,95.95450000000001
Yes,53,4,0.589979,0,0,2833.0,0,1671.410507
Yes,57,0,0.777037,0,0,6000.0,0,4662.222
Yes,29,1,0.0,0,0,5300.0,1,0.0
Yes,60,98,0.0,98,98,1375.0,0,0.0
Yes,49,1,0.290177,1,0,4000.0,3,1160.708
Yes,26,1,0.115534,0,1,5400.0,1,623.8836
Yes,51,2,571.0,3,1,6452.263399231191,0,3684242.4009610103
Yes,44,1,0.44810900000000004,0,0,2485.0,2,1113.5508650000002
Yes,51,1,3374.0,0,0,6452.263399231191,0,21769936.709006038
Yes,24,1,0.286699,0,0,1450.0,0,415.71355
Yes,48,0,0.030410000000000003,0,1,4833.0,0,146.97153
Yes,32,0,398.0,0,1,6452.263399231191,0,2568000.832894014
Yes,34,0,0.161656,0,2,7150.0,0,1155.8404
Yes,51,0,0.478347,0,0,8566.0,1,4097.520402
Yes,48,0,1382.0,0,0,6452.263399231191,3,8917028.017737506
Yes,41,0,0.297284,0,0,6333.0,3,1882.699572
Yes,41,2,0.282835,0,0,1438.0,0,406.71673
Yes,45,1,1.221069,0,0,2600.0,3,3174.7794
Yes,34,0,0.5441520000000001,0,1,3000.0,2,1632.4560000000001
Yes,41,0,0.0,0,0,6452.263399231191,0,0.0
Yes,30,2,40.0,0,0,6452.263399231191,0,258090.53596924763
Yes,39,2,0.520378,0,0,4661.0,0,2425.481858
Yes,67,1,0.457024,0,0,4804.0,0,2195.543296
Yes,41,0,0.555294,0,0,8924.0,3,4955.4436559999995
Yes,34,1,0.362611,12,5,11077.0,0,4016.6420470000003
Yes,49,1,3540.0,1,0,6452.263399231191,1,22841012.433278415
Yes,32,0,1.001249,1,0,2400.0,0,2402.9976
Yes,35,0,1153.0,0,3,6452.263399231191,0,7439459.699313563
Yes,47,3,0.136126,1,1,5538.0,0,753.865788
Yes,52,0,0.45820600000000006,0,0,7500.0,0,3436.5450000000005
Yes,42,0,0.055789,1,0,2383.0,2,132.945187
Yes,78,0,0.013747,1,0,4000.0,0,54.988
Yes,25,1,0.166987,0,0,2083.0,0,347.833921
Yes,49,1,1642.0,0,1,0.0,3,0.0
Yes,49,0,0.5256390000000001,1,0,5284.0,2,2777.4764760000003
Yes,40,1,0.483441,0,0,4800.0,2,2320.5168
Yes,79,2,3879.0,1,0,6452.263399231191,0,25028329.725617792
Yes,36,2,0.779354,0,0,8950.0,2,6975.2182999999995
Yes,35,1,0.319822,0,0,1800.0,2,575.6795999999999
Yes,30,0,0.343503,2,1,1900.0,1,652.6557
Yes,53,0,0.634033,0,0,11000.0,2,6974.362999999999
Yes,47,0,0.47901400000000005,0,0,8600.0,0,4119.5204
Yes,52,0,0.516177,0,0,4666.0,0,2408.481882
Yes,44,0,0.729054,0,0,5000.0,1,3645.27
Yes,55,1,1637.0,0,2,6452.263399231191,0,10562355.18454146
Yes,45,0,0.485349,0,0,13445.0,1,6525.517304999999
Yes,35,0,0.312152,0,0,8450.0,3,2637.6844
Yes,43,2,0.128437,1,1,5200.0,2,667.8724
Yes,41,2,0.451516,3,1,3000.0,0,1354.548
Yes,49,0,0.23464000000000002,0,0,21500.0,2,5044.76
Yes,62,3,0.800621,3,3,4508.0,0,3609.1994680000003
Yes,46,0,0.0,0,0,3855.0,1,0.0
Yes,43,0,0.166235,0,0,2700.0,1,448.8345
Yes,37,0,0.215901,0,0,4200.0,0,906.7842
Yes,53,0,0.8572860000000001,0,0,4000.0,0,3429.1440000000002
Yes,36,0,0.049724000000000004,0,0,3800.0,0,188.95120000000003
Yes,40,5,0.920374,4,0,5236.0,2,4819.078264
Yes,42,0,1.330144,0,0,8150.0,1,10840.6736
Yes,63,2,0.614247,3,0,4800.0,0,2948.3856
Yes,38,1,0.0536,0,0,3749.0,0,200.9464
Yes,49,4,771.0,0,1,6452.263399231191,3,4974695.080807248
Yes,46,1,0.35027600000000003,0,0,5075.0,1,1777.6507000000001
Yes,78,2,0.484741,3,0,2817.0,0,1365.515397
Yes,43,2,0.42768100000000003,0,0,17000.0,2,7270.577
Yes,42,1,0.806048,2,4,4000.0,0,3224.192
Yes,42,0,0.389852,0,0,10267.0,2,4002.610484
Yes,50,6,2487.0,0,4,6452.263399231191,0,16046779.073887972
Yes,43,1,0.45154399999999995,1,2,4240.0,2,1914.5465599999998
Yes,44,4,0.243277,0,0,3160.0,5,768.75532
Yes,48,2,0.035384,1,2,4860.0,3,171.96624
Yes,41,1,0.450093,0,0,5900.0,2,2655.5487000000003
Yes,38,1,2128.0,1,0,6452.263399231191,5,13730416.513563976
Yes,52,1,0.37175,3,3,3999.0,0,1486.6282500000002
Yes,39,2,0.276392,1,0,5010.0,1,1384.7239200000001
Yes,54,0,0.260677,0,0,4284.0,3,1116.740268
Yes,60,3,0.331183,1,0,6666.0,1,2207.6658780000002
Yes,40,0,0.361046,1,0,7300.0,4,2635.6358
Yes,58,2,0.425432,1,0,5095.0,0,2167.57604
Yes,60,1,0.7436699999999999,2,0,2882.0,1,2143.2569399999998
Yes,50,0,4017.0,0,0,6452.263399231191,0,25918742.074711695
Yes,46,0,0.041906,0,2,5559.0,3,232.955454
Yes,41,1,2.639328,0,2,6900.0,0,18211.3632
Yes,27,98,0.0,98,98,7840.0,0,0.0
Yes,47,1,0.803346,0,1,2450.0,0,1968.1977
Yes,56,0,0.057221,2,1,1100.0,3,62.9431
Yes,33,0,0.672771,0,0,3712.0,1,2497.325952
Yes,53,0,0.316319,0,0,10833.0,0,3426.683727
Yes,24,0,0.082397,0,0,800.0,0,65.9176
Yes,58,1,0.520015,0,0,20833.0,0,10833.472495
Yes,77,0,0.304232,0,0,3000.0,0,912.696
Yes,27,0,0.552579,1,1,2500.0,0,1381.4475000000002
Yes,52,1,0.550557,0,0,2333.0,0,1284.4494809999999
Yes,31,0,0.27217399999999997,0,0,1972.0,2,536.727128
Yes,59,2,0.41208999999999996,2,0,6500.0,0,2678.5849999999996
Yes,58,0,345.0,0,1,6452.263399231191,0,2226030.872734761
Yes,62,3,0.014493,1,0,3380.0,1,48.986340000000006
Yes,59,2,2313.0,1,0,6452.263399231191,2,14924085.242421744
Yes,45,1,0.269276,0,0,5900.0,0,1588.7284000000002
Yes,46,1,0.361919,0,0,2646.0,0,957.637674
Yes,62,2,0.6804060000000001,0,0,1673.0,0,1138.319238
Yes,25,0,0.025082,0,1,2750.0,0,68.9755
Yes,45,0,584.0,0,2,6452.263399231191,0,3768121.8251510155
Yes,54,2,0.46008999999999994,0,1,6000.0,1,2760.5399999999995
Yes,43,0,0.484969,0,0,3758.0,1,1822.513502
Yes,28,0,0.086224,1,0,3919.0,1,337.911856
Yes,32,0,0.080204,0,0,4500.0,1,360.918
Yes,57,1,0.633252,6,0,3710.0,5,2349.36492
Yes,65,2,0.506279,0,0,12500.0,0,6328.4875
Yes,50,1,0.5776279999999999,0,0,11406.0,0,6588.424967999999
Yes,43,2,1.136115,0,0,3834.0,2,4355.86491
Yes,54,0,0.440197,0,0,13000.0,0,5722.561
Yes,30,3,0.155304,0,1,6277.0,1,974.843208
Yes,50,1,1.077709,0,0,8904.0,0,9595.920936
Yes,32,0,0.268577,1,0,3000.0,0,805.731
Yes,44,3,0.7780590000000001,0,1,7100.0,3,5524.218900000001
Yes,71,0,0.323851,1,2,913.0,0,295.675963
Yes,53,2,0.688008,8,1,4185.0,1,2879.31348
Yes,70,0,2966.0,0,0,6452.263399231191,0,19137413.242119715
Yes,54,3,0.68491,0,1,3160.0,0,2164.3156
Yes,39,4,0.48262299999999997,0,1,2790.0,0,1346.5181699999998
Yes,27,0,0.065036,0,1,5642.0,1,366.933112
Yes,65,1,2365.0,0,0,6452.263399231191,1,15259602.939181767
Yes,71,4,4.708615,0,2,3400.0,0,16009.291
Yes,23,1,0.18587599999999999,0,0,1500.0,0,278.81399999999996
Yes,45,1,0.5085850000000001,0,0,4600.0,2,2339.4910000000004
Yes,25,98,22.0,98,98,6452.263399231191,0,141949.7947830862
Yes,47,1,0.24268,0,0,7000.0,2,1698.76
Yes,31,0,0.210326,1,0,7611.0,3,1600.7911860000002
Yes,56,0,1.25987,0,0,2000.0,0,2519.7400000000002
Yes,46,0,0.493101,0,0,5000.0,0,2465.505
Yes,52,0,0.242864,0,0,6200.0,1,1505.7567999999999
Yes,23,0,0.0,0,0,0.0,0,0.0
Yes,46,0,0.7167020000000001,3,0,1891.0,1,1355.283482
Yes,48,0,0.310083,0,0,8300.0,1,2573.6889
Yes,36,2,0.40726999999999997,0,2,2420.0,1,985.5933999999999
Yes,34,0,0.341648,0,0,5010.0,1,1711.65648
Yes,52,0,0.662175,0,0,3116.0,0,2063.3372999999997
Yes,61,1,2598.0,4,1,6452.263399231191,0,16762980.311202634
Yes,22,0,0.074424,0,1,3600.0,0,267.9264
Yes,46,0,0.406828,0,0,7673.0,2,3121.591244
Yes,30,0,0.148975,3,0,6000.0,0,893.85
Yes,49,7,0.38615700000000003,1,1,8783.0,1,3391.616931
Yes,52,0,1628.0,0,0,6452.263399231191,0,10504284.81394838
Yes,46,0,0.5806020000000001,0,0,3020.0,3,1753.4180400000002
Yes,61,0,0.44177,1,0,5400.0,0,2385.558
Yes,61,1,0.377321,0,1,3500.0,0,1320.6235000000001
Yes,65,0,1.529647,0,1,1500.0,1,2294.4705
Yes,56,0,0.725299,0,0,1841.0,0,1335.275459
Yes,27,1,0.065611,0,0,4800.0,0,314.9328
Yes,38,1,0.7292770000000001,2,2,2267.0,0,1653.2709590000002
Yes,34,0,4127.0,0,0,6452.263399231191,0,26628491.048627127
Yes,48,0,0.787071,0,0,3000.0,2,2361.2129999999997
Yes,61,0,2483.0,0,0,6452.263399231191,1,16020970.020291047
Yes,33,0,1.4094149999999999,0,1,700.0,2,986.5904999999999
Yes,25,1,1.621285,0,0,1446.0,0,2344.37811
Yes,53,0,0.099678,1,0,9941.0,1,990.898998
Yes,31,1,0.209244,1,0,1600.0,0,334.79040000000003
Yes,30,0,0.053982,7,0,3000.0,1,161.946
Yes,56,2,1577.0,7,0,6452.263399231191,0,10175219.380587589
Yes,64,1,1943.0,0,1,6452.263399231191,0,12536747.784706205
Yes,40,0,0.072909,0,1,6802.0,5,495.92701800000003
Yes,49,2,0.21224899999999997,0,3,8800.0,1,1867.7911999999997
Yes,47,0,0.107244,2,1,3533.0,0,378.893052
Yes,72,3,0.303243,2,0,7554.0,0,2290.6976219999997
Yes,30,5,0.992458,0,0,2916.0,0,2894.0075279999996
Yes,42,1,0.253303,0,0,8400.0,0,2127.7452
Yes,84,0,0.194801,0,0,3500.0,0,681.8035
Yes,46,3,0.806772,0,2,5640.0,2,4550.19408
Yes,29,0,0.48121499999999995,2,0,1250.0,0,601.51875
Yes,80,1,0.658171,1,2,2000.0,0,1316.3419999999999
Yes,54,2,1277.0,1,0,6452.263399231191,0,8239540.3608182315
Yes,49,0,0.399748,0,0,14308.0,3,5719.594384
Yes,61,1,0.034894,2,1,6791.0,3,236.965154
Yes,58,2,974.0,4,2,6452.263399231191,0,6284504.55085118
Yes,35,0,0.050825,1,0,6000.0,0,304.95
Yes,38,1,0.186271,2,0,3000.0,2,558.813
Yes,55,0,0.8468469999999999,0,0,4217.0,0,3571.1537989999997
Yes,70,0,0.17993800000000001,0,0,1933.0,1,347.820154
Yes,83,1,1494.0,0,1,6452.263399231191,0,9639681.5184514
Yes,32,1,0.592482,0,0,5000.0,2,2962.41
Yes,57,1,1.3615059999999999,0,0,6400.0,1,8713.6384
Yes,44,0,0.649295,0,0,4470.0,0,2902.34865
Yes,35,0,1.597601,0,0,4000.0,0,6390.404
Yes,29,0,0.0,1,0,4700.0,0,0.0
Yes,54,0,1333.0,4,2,6452.263399231191,0,8600867.111175178
Yes,28,0,427.0,1,0,6452.263399231191,0,2755116.4714717185
Yes,49,0,0.147322,1,0,4350.0,0,640.8507000000001
Yes,53,2,1.09825,0,0,9200.0,2,10103.9
Yes,38,1,0.005525,0,1,3076.0,0,16.9949
Yes,45,3,0.268878,13,1,6541.0,0,1758.730998
Yes,53,0,0.482013,0,0,7866.0,1,3791.514258
Yes,33,0,1.1564450000000002,0,0,4320.0,0,4995.8424
Yes,51,1,0.178564,0,0,5000.0,0,892.82
Yes,56,3,0.21203000000000002,3,3,6965.0,1,1476.78895
Yes,51,0,0.646989,0,0,4200.0,0,2717.3538000000003
Yes,60,0,0.242486,1,1,3459.0,0,838.759074
Yes,43,0,1.602959,0,1,2500.0,0,4007.3975
Yes,63,0,0.290339,0,0,8000.0,0,2322.712
Yes,42,1,0.381809,0,1,2000.0,3,763.618
Yes,32,0,0.764706,0,2,1750.0,1,1338.2355
Yes,65,1,597.0,1,0,6452.263399231191,0,3852001.2493410213
Yes,41,3,0.411709,1,0,2100.0,3,864.5889
